Unnamed: 0,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
3,f_libraries_of_the_world_d9c92d9a_0004,synthetic-google-hashcode,99157,894,777,395.52,45757.47,382.91,155.2,7.47,506.18
4,f_libraries_of_the_world_0c65862e_0005,synthetic-google-hashcode,91340,1276,582,348.17,53362.16,431.14,170.88,6.66,498.58
5,f_libraries_of_the_world_77bcf1e9_0006,synthetic-google-hashcode,97998,1274,757,401.11,68086.88,593.78,166.19,5.68,387.36
6,f_libraries_of_the_world_9d118307_0007,synthetic-google-hashcode,72025,714,700,419.03,53362.16,609.42,183.83,5.73,605.74
7,f_libraries_of_the_world_a80d57ae_0008,synthetic-google-hashcode,100000,746,732,431.36,58998.55,509.34,137.67,6.77,357.78
8,f_libraries_of_the_world_b456e191_0009,synthetic-google-hashcode,93648,1000,587,504.54,53362.16,557.78,187.75,9.03,506.18
9,f_libraries_of_the_world_a76186db_0010,synthetic-google-hashcode,92583,1000,516,480.84,53362.16,469.02,142.96,7.47,650.84
10,f_libraries_of_the_world_dc94c346_0011,synthetic-google-hashcode,79907,963,823,396.76,42883.46,498.04,153.53,8.89,617.49
11,f_libraries_of_the_world_8af9e5de_0012,synthetic-google-hashcode,89254,915,604,401.11,54235.19,541.96,177.84,9.52,359.71
12,f_libraries_of_the_world_adaffba6_0013,synthetic-google-hashcode,87138,1000,700,401.11,55116.08,509.34,152.36,7.47,409.65
13,f_libraries_of_the_world_a6fa112e_0014,synthetic-google-hashcode,100000,929,897,321.04,39286.4,659.62,197.32,6.91,391.35
14,f_libraries_of_the_world_a98512ba_0015,synthetic-google-hashcode,95547,1087,521,489.69,53362.16,509.34,156.89,9.28,506.18
15,f_libraries_of_the_world_4a60030a_0016,synthetic-google-hashcode,81120,1000,555,401.11,67929.96,365.4,160.84,6.09,388.11
16,f_libraries_of_the_world_e3a20244_0017,synthetic-google-hashcode,100000,1000,785,376.16,54192.61,596.63,189.04,7.73,588.06
17,f_libraries_of_the_world_9cd17b37_0018,synthetic-google-hashcode,100000,815,852,442.91,43606.23,430.82,176.31,7.04,506.18
18,f_libraries_of_the_world_02e93456_0019,synthetic-google-hashcode,93212,954,726,431.42,44198.24,411.25,199.45,8.62,569.24
19,f_libraries_of_the_world_2b290fa8_0020,synthetic-google-hashcode,76882,925,518,457.76,53362.16,570.95,153.73,5.24,506.18
0,f_libraries_of_the_world_140981eb_0001,synthetic-google-hashcode,78080,1063,790,390.04,53362.16,325.96,166.19,7.05,506.17
1,f_libraries_of_the_world_3c374245_0002,synthetic-google-hashcode,77712,1022,649,393.55,37200.04,512.35,121.42,7.13,486.58
2,f_libraries_of_the_world_d5468a85_0003,synthetic-google-hashcode,84938,974,580,332.99,61679.47,385.72,166.19,8.09,360.03
3,f_libraries_of_the_world_694cd2da_0004,synthetic-google-hashcode,100000,1384,980,539.49,41927.09,491.84,164.96,10.22,506.18
4,f_libraries_of_the_world_d6693afd_0005,synthetic-google-hashcode,76102,764,554,488.19,55127.08,509.34,164.9,6.12,670.55
5,f_libraries_of_the_world_a78cb812_0006,synthetic-google-hashcode,100000,1219,455,376.98,54094.54,608.57,137.48,7.85,361.36
6,f_libraries_of_the_world_7a43f9f8_0007,synthetic-google-hashcode,93492,1271,652,284.57,53362.16,509.34,163.86,6.84,649.67
7,f_libraries_of_the_world_357ff463_0008,synthetic-google-hashcode,95412,937,633,476.69,38711.42,421.8,190.21,9.12,351.71
8,f_libraries_of_the_world_35e30970_0009,synthetic-google-hashcode,100000,1297,805,392.49,53362.16,509.34,143.3,8.92,663.76
9,f_libraries_of_the_world_9f89189c_0010,synthetic-google-hashcode,100000,711,700,362.53,53362.16,524.4,145.23,4.81,473.96
10,f_libraries_of_the_world_14b3dfc2_0011,synthetic-google-hashcode,93326,847,434,401.11,67874.96,509.34,172.5,10.4,433.86
11,f_libraries_of_the_world_a66802ce_0012,synthetic-google-hashcode,81935,610,461,414.23,61708.22,450.63,180.37,7.47,506.18
12,f_libraries_of_the_world_9c2999e2_0013,synthetic-google-hashcode,70661,1000,700,254.86,38120.77,426.88,161.44,7.97,314.54
13,f_libraries_of_the_world_82e6f23c_0014,synthetic-google-hashcode,100000,616,719,475.2,57970.8,659.56,200.76,10.05,699.85
14,f_libraries_of_the_world_71035ea4_0015,synthetic-google-hashcode,100000,832,500,401.11,53362.16,386.68,166.19,7.41,506.18
15,f_libraries_of_the_world_a67fb135_0016,synthetic-google-hashcode,70673,1000,578,412.64,39011.23,509.34,166.19,6.59,506.18
16,f_libraries_of_the_world_f705ba49_0017,synthetic-google-hashcode,99979,729,700,408.01,73618.3,637.14,166.19,9.6,346.23
17,f_libraries_of_the_world_9b0e85c7_0018,synthetic-google-hashcode,65410,802,700,281.84,33174.51,565.48,220.53,7.47,440.73
18,f_libraries_of_the_world_4f882e3c_0019,synthetic-google-hashcode,76584,747,684,315.54,42662.14,376.11,156.0,4.83,667.63
19,f_libraries_of_the_world_624a2291_0020,synthetic-google-hashcode,71013,985,455,412.28,32681.14,615.34,166.19,9.66,558.62
0,f_libraries_of_the_world_1ae14e4c_0001,synthetic-google-hashcode,98085,1000,700,543.99,58897.71,346.08,166.19,7.47,455.01
1,f_libraries_of_the_world_7b3ae956_0002,synthetic-google-hashcode,100000,787,700,228.56,27548.35,463.59,96.14,4.53,506.18
2,f_libraries_of_the_world_259fae4a_0003,synthetic-google-hashcode,100000,1000,904,261.95,28423.41,509.34,99.47,11.04,509.23
3,f_libraries_of_the_world_82c3d094_0004,synthetic-google-hashcode,77895,1000,731,427.5,58705.74,312.08,149.27,9.73,292.51
4,f_libraries_of_the_world_36fd1b55_0005,synthetic-google-hashcode,100000,787,682,401.11,53362.16,363.71,166.19,7.47,315.83
5,f_libraries_of_the_world_11a449cb_0006,synthetic-google-hashcode,61224,1435,1026,454.42,44764.73,412.06,162.74,7.47,679.26
6,f_libraries_of_the_world_aceff864_0007,synthetic-google-hashcode,70530,1000,639,247.91,42930.56,255.89,92.53,7.93,632.33
7,f_libraries_of_the_world_ff25eb73_0008,synthetic-google-hashcode,78375,1327,700,401.11,53362.16,428.65,128.19,6.61,639.02
8,f_libraries_of_the_world_a2f6c7b7_0009,synthetic-google-hashcode,97123,1483,350,401.11,53362.16,573.7,170.23,7.47,629.68
9,f_libraries_of_the_world_7f64e71e_0010,synthetic-google-hashcode,85628,632,481,401.11,31782.07,509.34,113.38,7.47,695.73
10,f_libraries_of_the_world_c70054eb_0011,synthetic-google-hashcode,83710,1016,564,326.52,53362.16,509.34,166.19,10.77,475.72
11,f_libraries_of_the_world_1a51a422_0012,synthetic-google-hashcode,63592,1007,574,248.87,39463.33,509.34,157.26,7.02,618.37
12,f_libraries_of_the_world_d3b199b1_0013,synthetic-google-hashcode,100000,1000,700,401.11,27236.77,532.4,222.9,4.42,410.0
13,f_libraries_of_the_world_27959e9c_0014,synthetic-google-hashcode,100000,1201,735,401.11,31516.29,425.16,236.62,9.43,506.18
14,f_libraries_of_the_world_e334088f_0015,synthetic-google-hashcode,57306,1000,1009,580.54,28081.75,306.53,128.21,8.42,567.1
15,f_libraries_of_the_world_50b90a83_0016,synthetic-google-hashcode,90337,849,819,401.11,65518.97,361.58,207.66,5.72,588.76
16,f_libraries_of_the_world_1b3a2a52_0017,synthetic-google-hashcode,82060,820,700,280.1,44088.83,423.28,85.62,7.47,506.18
17,f_libraries_of_the_world_2a89a20e_0018,synthetic-google-hashcode,75581,1083,879,401.11,71658.65,576.95,176.08,8.61,296.81
18,f_libraries_of_the_world_e7d8c41b_0019,synthetic-google-hashcode,82885,801,466,257.11,53362.16,509.34,98.74,9.93,506.18
19,f_libraries_of_the_world_9db8de80_0020,synthetic-google-hashcode,92530,1098,700,517.36,53362.16,444.92,115.65,8.37,644.75
0,f_libraries_of_the_world_6ac38f4d_0001,synthetic-google-hashcode,49645,1568,814,517.68,32273.26,736.68,110.95,7.47,579.82
1,f_libraries_of_the_world_c41ed34f_0002,synthetic-google-hashcode,61882,1534,607,247.03,52430.48,491.42,74.85,7.47,510.0
2,f_libraries_of_the_world_21e37e0d_0003,synthetic-google-hashcode,89715,527,932,376.45,39817.11,509.34,114.34,4.47,610.06
3,f_libraries_of_the_world_e22b1be3_0004,synthetic-google-hashcode,45015,1500,486,405.45,53362.16,807.66,69.65,6.54,506.18
4,f_libraries_of_the_world_c3433800_0005,synthetic-google-hashcode,96156,953,882,199.18,32870.28,621.71,119.99,10.7,428.61
5,f_libraries_of_the_world_c31db360_0006,synthetic-google-hashcode,72080,960,700,314.9,36388.59,590.01,213.75,7.47,664.33
6,f_libraries_of_the_world_0fbf30de_0007,synthetic-google-hashcode,57438,765,1052,422.19,46652.24,594.91,77.36,7.47,463.83
7,f_libraries_of_the_world_547f5585_0008,synthetic-google-hashcode,67275,980,700,371.26,40095.86,245.66,184.83,9.93,444.87
8,f_libraries_of_the_world_7a30f8fa_0009,synthetic-google-hashcode,74119,572,862,615.89,50007.21,743.37,166.19,3.16,269.96
9,f_libraries_of_the_world_c995c5ec_0010,synthetic-google-hashcode,87568,1374,700,601.3,24742.64,613.35,166.19,7.7,254.26
10,f_libraries_of_the_world_69be4bae_0011,synthetic-google-hashcode,58147,1031,649,220.26,64642.78,659.93,68.1,10.34,692.3
11,f_libraries_of_the_world_d2badeb6_0012,synthetic-google-hashcode,47029,1000,386,289.08,54928.89,808.46,84.91,5.9,506.18
12,f_libraries_of_the_world_a3b1b90e_0013,synthetic-google-hashcode,100000,427,1070,606.42,62702.11,286.48,199.26,9.42,350.68
13,f_libraries_of_the_world_c9d689dc_0014,synthetic-google-hashcode,63468,679,700,257.62,64222.25,686.84,248.51,7.47,270.15
14,f_libraries_of_the_world_fb692eca_0015,synthetic-google-hashcode,100000,1000,1022,439.9,76479.68,537.07,166.19,5.06,506.18
15,f_libraries_of_the_world_024cf4f5_0016,synthetic-google-hashcode,70286,1347,731,401.11,36926.14,537.46,186.43,7.47,326.73
16,f_libraries_of_the_world_521c74b9_0017,synthetic-google-hashcode,100000,654,1013,496.43,60286.64,509.34,88.82,7.92,366.54
17,f_libraries_of_the_world_10151e19_0018,synthetic-google-hashcode,88149,1204,1084,543.36,52925.26,762.95,86.42,8.49,573.38
18,f_libraries_of_the_world_1f0bfa1b_0019,synthetic-google-hashcode,92638,1000,700,462.35,30900.35,730.79,166.19,8.14,461.44
19,f_libraries_of_the_world_bbcb33bb_0020,synthetic-google-hashcode,100000,1542,700,401.11,49092.94,346.35,154.34,5.94,749.25
0,f_libraries_of_the_world_2904fcc8_0001,synthetic-google-hashcode,95081,1568,357,368.4,88559.24,509.34,166.19,10.06,814.21
1,f_libraries_of_the_world_9084e4c6_0002,synthetic-google-hashcode,70562,616,770,346.65,44865.72,206.04,264.8,12.31,228.12
2,f_libraries_of_the_world_d9366c6f_0003,synthetic-google-hashcode,100000,704,823,482.87,17401.75,550.94,120.13,7.47,781.44
3,f_libraries_of_the_world_b1d70c81_0004,synthetic-google-hashcode,92516,1000,726,422.17,57933.18,193.71,75.56,5.82,362.15
4,f_libraries_of_the_world_202c7fbb_0005,synthetic-google-hashcode,100000,1000,552,429.95,55102.41,252.18,240.31,6.53,506.18
5,f_libraries_of_the_world_ff5880d5_0006,synthetic-google-hashcode,68820,512,797,282.04,53362.16,509.34,142.81,7.47,506.18
6,f_libraries_of_the_world_cb75eb18_0007,synthetic-google-hashcode,42880,1425,700,281.45,24129.46,250.14,181.74,6.53,438.88
7,f_libraries_of_the_world_19e11881_0008,synthetic-google-hashcode,100000,1000,1146,447.12,69254.35,497.59,242.38,9.2,824.84
8,f_libraries_of_the_world_2f2e8b9e_0009,synthetic-google-hashcode,93683,1000,700,401.11,37065.52,243.22,99.21,7.47,180.08
9,f_libraries_of_the_world_c4f53b6f_0010,synthetic-google-hashcode,44359,1588,334,290.32,77716.58,850.81,212.68,7.47,172.35
10,f_libraries_of_the_world_99c371ef_0011,synthetic-google-hashcode,100000,1000,700,550.69,72503.34,563.37,203.87,7.43,520.48
11,f_libraries_of_the_world_7e73667b_0012,synthetic-google-hashcode,42134,1399,325,166.28,59692.39,714.12,145.83,7.47,506.18
12,f_libraries_of_the_world_3c431233_0013,synthetic-google-hashcode,100000,571,616,596.11,75043.54,462.72,166.19,12.01,506.18
13,f_libraries_of_the_world_f3510d16_0014,synthetic-google-hashcode,95894,1303,861,458.33,75205.69,200.43,101.83,10.69,506.18
14,f_libraries_of_the_world_ba5142fe_0015,synthetic-google-hashcode,82471,1412,288,205.14,53362.16,398.42,50.68,7.47,409.6
15,f_libraries_of_the_world_1b09e979_0016,synthetic-google-hashcode,31711,1000,350,249.17,53362.16,383.44,261.89,3.45,803.38
16,f_libraries_of_the_world_0dd77d9e_0017,synthetic-google-hashcode,46163,514,372,401.11,68673.05,509.34,215.79,10.54,510.87
17,f_libraries_of_the_world_a09a20fa_0018,synthetic-google-hashcode,100000,1000,965,366.73,18415.43,665.5,238.99,11.43,506.18
18,f_libraries_of_the_world_36b10b83_0019,synthetic-google-hashcode,75072,552,242,240.17,64631.79,709.18,221.28,11.01,157.26
19,f_libraries_of_the_world_a7dee856_0020,synthetic-google-hashcode,100000,1658,1033,473.78,37063.69,248.64,166.19,3.12,506.18
0,f_libraries_of_the_world_bc1291ea_0001,synthetic-google-hashcode,86829,1548,1053,479.98,87485.38,137.75,50.37,11.81,520.39
1,f_libraries_of_the_world_f5a911e3_0002,synthetic-google-hashcode,100000,708,687,635.12,86053.91,509.34,38.11,7.47,316.46
2,f_libraries_of_the_world_97df6b51_0003,synthetic-google-hashcode,60107,1000,888,367.89,69364.77,225.86,82.73,7.44,410.6
3,f_libraries_of_the_world_704a1da8_0004,synthetic-google-hashcode,26107,1693,1086,401.11,53362.16,509.34,203.96,1.59,557.47
4,f_libraries_of_the_world_953754f1_0005,synthetic-google-hashcode,53678,717,700,263.55,11573.09,127.88,251.82,7.47,812.33
5,f_libraries_of_the_world_c2b7fd03_0006,synthetic-google-hashcode,21886,919,700,401.11,40440.99,384.86,264.22,8.86,171.44
6,f_libraries_of_the_world_45f91099_0007,synthetic-google-hashcode,39987,1075,797,401.11,42092.44,425.12,166.19,7.47,235.17
7,f_libraries_of_the_world_41e15267_0008,synthetic-google-hashcode,100000,1000,193,401.11,22147.56,465.68,166.19,11.07,508.34
8,f_libraries_of_the_world_f3d72eb7_0009,synthetic-google-hashcode,100000,1387,673,401.11,48494.95,282.75,166.19,5.52,754.32
9,f_libraries_of_the_world_57dd1a72_0010,synthetic-google-hashcode,45047,1783,473,692.21,17277.64,436.02,166.19,2.48,506.18
10,f_libraries_of_the_world_fe81da65_0011,synthetic-google-hashcode,76587,1709,700,580.44,41266.97,509.34,46.82,11.47,716.99
11,f_libraries_of_the_world_c284aee9_0012,synthetic-google-hashcode,38044,1127,978,226.35,52318.11,509.34,226.39,7.77,166.49
12,f_libraries_of_the_world_234706fc_0013,synthetic-google-hashcode,35303,359,700,401.11,53362.16,682.59,85.24,6.48,843.81
13,f_libraries_of_the_world_52d53c5f_0014,synthetic-google-hashcode,30784,829,259,197.76,60168.82,362.49,265.87,7.47,550.31
14,f_libraries_of_the_world_308f0660_0015,synthetic-google-hashcode,78898,1625,1148,610.68,69095.63,342.38,234.39,12.83,202.38
15,f_libraries_of_the_world_c98d3ecb_0016,synthetic-google-hashcode,76002,830,700,287.13,25024.04,522.55,68.35,7.23,155.82
16,f_libraries_of_the_world_78da7bfd_0017,synthetic-google-hashcode,100000,392,1146,205.71,22715.61,796.35,166.19,7.47,348.23
17,f_libraries_of_the_world_87b3ae43_0018,synthetic-google-hashcode,100000,1669,918,226.81,42041.73,148.67,166.19,7.47,141.77
18,f_libraries_of_the_world_54623845_0019,synthetic-google-hashcode,100000,559,1201,444.12,53362.16,509.34,182.61,2.55,298.92
19,f_libraries_of_the_world_a3fd6a46_0020,synthetic-google-hashcode,100000,1463,679,585.36,37508.81,509.34,166.19,7.47,506.18
0,f_libraries_of_the_world_10c5d969_0001,synthetic-google-hashcode,56470,1595,1316,258.31,75210.32,509.34,166.19,3.21,506.18
1,f_libraries_of_the_world_48e340c1_0002,synthetic-google-hashcode,100000,1000,402,401.11,56931.04,509.34,80.22,8.72,704.47
2,f_libraries_of_the_world_4b441a86_0003,synthetic-google-hashcode,28781,1190,700,401.11,53362.16,468.31,166.19,5.04,90.89
3,f_libraries_of_the_world_01ea6892_0004,synthetic-google-hashcode,72590,1000,1265,331.65,23987.57,189.55,247.68,10.79,866.01
4,f_libraries_of_the_world_a9d38c2f_0005,synthetic-google-hashcode,28598,102,953,218.78,53362.16,192.6,252.78,7.18,506.18
5,f_libraries_of_the_world_c91167b2_0006,synthetic-google-hashcode,74468,1576,808,401.11,83799.81,215.36,286.09,5.42,506.18
6,f_libraries_of_the_world_27a5227f_0007,synthetic-google-hashcode,38332,1000,496,610.01,53362.16,474.14,289.21,7.47,189.08
7,f_libraries_of_the_world_0cb565cc_0008,synthetic-google-hashcode,43838,980,700,401.11,31692.99,509.34,166.19,1.31,573.15
8,f_libraries_of_the_world_42a47505_0009,synthetic-google-hashcode,74691,574,913,558.57,18807.65,160.46,104.56,11.43,863.56
9,f_libraries_of_the_world_1534360f_0010,synthetic-google-hashcode,100000,1000,700,643.71,8164.29,85.25,156.93,8.13,831.59
10,f_libraries_of_the_world_f37514b1_0011,synthetic-google-hashcode,43242,859,312,353.95,43165.23,431.31,63.55,5.29,306.76
11,f_libraries_of_the_world_cf90d9d5_0012,synthetic-google-hashcode,100000,1394,264,697.68,53362.16,862.09,142.67,3.48,853.54
12,f_libraries_of_the_world_1fabbf74_0013,synthetic-google-hashcode,53379,727,700,693.36,89346.01,568.09,236.79,10.82,506.18
13,f_libraries_of_the_world_57a02e05_0014,synthetic-google-hashcode,87577,1792,1325,401.11,100815.81,87.14,29.57,8.37,707.79
14,f_libraries_of_the_world_15ee2f3b_0015,synthetic-google-hashcode,100000,217,132,356.38,43377.32,524.93,113.0,7.47,132.28
15,f_libraries_of_the_world_03804da2_0016,synthetic-google-hashcode,100000,153,700,483.17,35717.47,789.06,103.6,6.07,326.31
16,f_libraries_of_the_world_b37b6510_0017,synthetic-google-hashcode,76980,699,700,435.61,9349.62,190.73,166.19,7.47,244.57
17,f_libraries_of_the_world_52dc632d_0018,synthetic-google-hashcode,70106,466,284,214.63,53362.16,532.58,290.87,6.98,773.53
18,f_libraries_of_the_world_e5293228_0019,synthetic-google-hashcode,56692,1640,182,520.23,63130.2,128.14,205.46,1.32,803.73
19,f_libraries_of_the_world_4c674a83_0020,synthetic-google-hashcode,98843,405,820,224.71,79030.16,509.34,40.09,4.08,947.55
